"","Customer.ID","Name","Surname","Gender","Age","Region","Job.Classification","Date.Joined","Balance"
"2179",300002179,"Jessica","Sharp","Female",43,"Wales","Blue Collar","21.Sep.15",9130.19
"2188",300002188,"Mary","Murray","Female",28,"Wales","Blue Collar","22.Sep.15",94793.04
"2189",300002189,"Abigail","Wright","Female",29,"Wales","White Collar","22.Sep.15",99557.72
"2209",300002209,"Jasmine","Henderson","Female",29,"Wales","Blue Collar","23.Sep.15",7614.4
"2210",300002210,"Steven","Burgess","Male",33,"Wales","White Collar","23.Sep.15",44605.53
"2265",300002265,"Gabrielle","Allan","Female",25,"Wales","White Collar","24.Sep.15",40535.16
"2266",300002266,"Stewart","Alsop","Male",33,"Wales","Other","24.Sep.15",38089.79
"2267",300002267,"Anna","Tucker","Female",25,"Wales","Other","24.Sep.15",5073.87
"2268",300002268,"Evan","Dickens","Male",18,"Wales","White Collar","24.Sep.15",27333.57
"2269",300002269,"Gordon","Bell","Male",26,"Wales","White Collar","24.Sep.15",58399.2
"2270",300002270,"Neil","Lawrence","Male",35,"Wales","White Collar","24.Sep.15",11552.18
"2271",300002271,"Christian","Miller","Male",37,"Wales","Other","24.Sep.15",40862.92
"2272",300002272,"Boris","Graham","Male",22,"Wales","Blue Collar","24.Sep.15",14748.59
"2273",300002273,"Nathan","Wright","Male",46,"Wales","Blue Collar","24.Sep.15",36919.09
"2274",300002274,"Jason","Avery","Male",25,"Wales","Other","24.Sep.15",41197.66
"2275",300002275,"Olivia","Newman","Female",36,"Wales","White Collar","24.Sep.15",84942.22
"2297",300002297,"Jasmine","Rees","Female",30,"Wales","White Collar","25.Sep.15",117809.44
"2298",300002298,"Phil","Arnold","Male",37,"Wales","Blue Collar","25.Sep.15",80824.89
"2314",300002314,"Hannah","Hill","Female",20,"Wales","White Collar","26.Sep.15",32823.6
"2315",300002315,"Rachel","Morgan","Female",35,"Wales","Blue Collar","26.Sep.15",80558.45
"2316",300002316,"Jan","Randall","Female",34,"Wales","White Collar","26.Sep.15",14009.77
"2334",300002334,"Joe","Nolan","Male",33,"Wales","Blue Collar","27.Sep.15",108674.69
"2335",300002335,"Benjamin","Howard","Male",36,"Wales","White Collar","27.Sep.15",144209.77
"2336",300002336,"Heather","Buckland","Female",27,"Wales","White Collar","27.Sep.15",33122.15
"2359",300002359,"Theresa","Bailey","Female",32,"Wales","Other","28.Sep.15",19954.05
"2380",300002380,"Claire","James","Female",39,"Wales","White Collar","29.Sep.15",100130.71
"2400",300002400,"Alexandra","Butler","Female",36,"Wales","Blue Collar","30.Sep.15",15245.28
"2428",300002428,"Keith","Underwood","Male",36,"Wales","White Collar","02.Oct.15",23291.89
"2448",300002448,"Stephen","Piper","Male",41,"Wales","Blue Collar","03.Oct.15",32837.02
"2471",300002471,"Kimberly","MacDonald","Female",44,"Wales","Other","05.Oct.15",1884.22
"2488",300002488,"Simon","Hardacre","Male",42,"Wales","White Collar","06.Oct.15",5436
"2489",300002489,"Andrew","Tucker","Male",37,"Wales","White Collar","06.Oct.15",13005.94
"2490",300002490,"Max","Parr","Male",31,"Wales","Blue Collar","06.Oct.15",40081.67
"2491",300002491,"Emma","Campbell","Female",24,"Wales","Blue Collar","06.Oct.15",16527
"2492",300002492,"Maria","Wright","Female",36,"Wales","White Collar","06.Oct.15",1576.57
"2502",300002502,"Jane","MacLeod","Female",26,"Wales","White Collar","07.Oct.15",37590.69
"2520",300002520,"Amanda","Bell","Female",44,"Wales","White Collar","08.Oct.15",94722.42
"2537",300002537,"Sean","Powell","Male",39,"Wales","Other","09.Oct.15",3575.21
"2538",300002538,"Vanessa","Blake","Female",38,"Wales","White Collar","09.Oct.15",30345.62
"2539",300002539,"Julian","Mackay","Male",35,"Wales","Other","09.Oct.15",136365.52
"2549",300002549,"Leonard","Black","Male",39,"Wales","White Collar","10.Oct.15",28142.18
"2566",300002566,"William","Piper","Male",30,"Wales","Blue Collar","11.Oct.15",42008.82
"2567",300002567,"Amanda","Dowd","Female",46,"Wales","White Collar","11.Oct.15",54711.28
"2568",300002568,"Boris","Chapman","Male",27,"Wales","White Collar","11.Oct.15",99502.56
"2582",300002582,"Sonia","Piper","Female",23,"Wales","White Collar","12.Oct.15",65640.07
"2583",300002583,"Caroline","Sanderson","Female",36,"Wales","White Collar","12.Oct.15",35852.79
"2584",300002584,"Yvonne","Slater","Female",32,"Wales","White Collar","12.Oct.15",51208.53
"2603",300002603,"Theresa","Graham","Female",33,"Wales","White Collar","13.Oct.15",53133.68
"2604",300002604,"Jasmine","Newman","Female",31,"Wales","Other","13.Oct.15",14961.53
"2615",300002615,"Jacob","Cameron","Male",31,"Wales","Blue Collar","14.Oct.15",56035.34
"2616",300002616,"Gordon","Anderson","Male",36,"Wales","Blue Collar","14.Oct.15",56449.04
"2617",300002617,"Paul","Langdon","Male",35,"Wales","White Collar","14.Oct.15",12813.83
"2635",300002635,"Tim","Coleman","Male",41,"Wales","Other","15.Oct.15",60076.55
"2636",300002636,"Jasmine","Dyer","Female",38,"Wales","White Collar","15.Oct.15",27284.71
"2637",300002637,"Jacob","Parsons","Male",39,"Wales","Blue Collar","15.Oct.15",5201.79
"2654",300002654,"Victoria","Poole","Female",35,"Wales","White Collar","16.Oct.15",78006.49
"2655",300002655,"Bernadette","Chapman","Female",37,"Wales","White Collar","16.Oct.15",66400.88
"2669",300002669,"Julian","Cornish","Male",18,"Wales","White Collar","17.Oct.15",49678.06
"2670",300002670,"Dylan","Murray","Male",42,"Wales","White Collar","17.Oct.15",1153.98
"2689",300002689,"Nathan","Smith","Male",31,"Wales","Blue Collar","18.Oct.15",42471.07
"2690",300002690,"David","Mitchell","Male",44,"Wales","Other","18.Oct.15",16627.15
"2713",300002713,"Donna","Skinner","Female",35,"Wales","Other","20.Oct.15",23072.45
"2714",300002714,"Piers","Rutherford","Male",35,"Wales","Blue Collar","20.Oct.15",1819.36
"2715",300002715,"Victor","Black","Male",33,"Wales","White Collar","20.Oct.15",27843.26
"2726",300002726,"Hannah","Wallace","Female",41,"Wales","White Collar","21.Oct.15",57699.86
"2727",300002727,"Evan","Davies","Male",34,"Wales","Blue Collar","21.Oct.15",37254.18
"2728",300002728,"Warren","Hill","Male",47,"Wales","Blue Collar","21.Oct.15",128488.01
"2729",300002729,"Harry","Burgess","Male",33,"Wales","White Collar","21.Oct.15",11224.82
"2730",300002730,"Sophie","Ball","Female",36,"Wales","White Collar","21.Oct.15",19045.64
"2746",300002746,"Jane","Scott","Female",40,"Wales","White Collar","22.Oct.15",24726.17
"2747",300002747,"Owen","Bond","Male",30,"Wales","White Collar","22.Oct.15",32060.6
"2756",300002756,"Oliver","Scott","Male",40,"Wales","White Collar","23.Oct.15",23357.27
"2757",300002757,"Simon","King","Male",41,"Wales","Other","23.Oct.15",9293.04
"2758",300002758,"Karen","Ellison","Female",36,"Wales","Other","23.Oct.15",33899.52
"2759",300002759,"Luke","Fisher","Male",37,"Wales","White Collar","23.Oct.15",17130.26
"2760",300002760,"Lily","Campbell","Female",39,"Wales","Other","23.Oct.15",69569.29
"2761",300002761,"Samantha","Avery","Female",29,"Wales","White Collar","23.Oct.15",10423.88
"2779",300002779,"Brandon","Cameron","Male",39,"Wales","Blue Collar","24.Oct.15",57496.71
"2780",300002780,"Carol","Dickens","Female",22,"Wales","White Collar","24.Oct.15",63942.65
"2792",300002792,"Ava","Underwood","Female",40,"Wales","White Collar","25.Oct.15",19443.89
"2793",300002793,"Zoe","Payne","Female",26,"Wales","White Collar","25.Oct.15",58699.25
"2840",300002840,"Blake","Wilson","Male",35,"Wales","Blue Collar","26.Oct.15",48599.08
"2841",300002841,"Sam","Edmunds","Male",36,"Wales","White Collar","26.Oct.15",62369.55
"2842",300002842,"Victor","Underwood","Male",28,"Wales","Blue Collar","26.Oct.15",46835.63
"2843",300002843,"Evan","Payne","Male",27,"Wales","Blue Collar","26.Oct.15",25525.88
"2854",300002854,"Jonathan","Dickens","Male",21,"Wales","White Collar","27.Oct.15",17595.19
"2855",300002855,"Rose","Berry","Female",32,"Wales","White Collar","27.Oct.15",7278.4
"2856",300002856,"Dorothy","Hemmings","Female",40,"Wales","White Collar","27.Oct.15",78371.64
"2857",300002857,"Angela","Wilkins","Female",36,"Wales","White Collar","27.Oct.15",3962.3
"2874",300002874,"Fiona","Piper","Female",25,"Wales","White Collar","28.Oct.15",7558.84
"2904",300002904,"Michelle","Walker","Female",27,"Wales","White Collar","29.Oct.15",19224.76
"2905",300002905,"Jennifer","Chapman","Female",43,"Wales","White Collar","29.Oct.15",19488.81
"2906",300002906,"Trevor","Brown","Male",31,"Wales","Blue Collar","29.Oct.15",30436.38
"2927",300002927,"Deirdre","Fraser","Female",34,"Wales","White Collar","30.Oct.15",43689.43
"2946",300002946,"Alexander","Mills","Male",45,"Wales","Blue Collar","31.Oct.15",21018.89
"3006",300003006,"Claire","Scott","Female",34,"Wales","White Collar","03.Nov.15",116366.09
"3007",300003007,"Katherine","Duncan","Female",43,"Wales","White Collar","03.Nov.15",33336.87
"3008",300003008,"Andrew","Ogden","Male",43,"Wales","Other","03.Nov.15",78323.16
"3015",300003015,"Jasmine","May","Female",18,"Wales","Other","04.Nov.15",18574.76
"3034",300003034,"Chloe","Clark","Female",28,"Wales","Other","05.Nov.15",62137.79
"3035",300003035,"Wanda","Fisher","Female",40,"Wales","White Collar","05.Nov.15",10914.74
"3073",300003073,"Neil","Harris","Male",31,"Wales","White Collar","08.Nov.15",35448.77
"3074",300003074,"Grace","Davidson","Female",38,"Wales","White Collar","08.Nov.15",12426.64
"3075",300003075,"Stephen","Watson","Male",27,"Wales","White Collar","08.Nov.15",89186.6
"3090",300003090,"Dorothy","Wright","Female",50,"Wales","Other","09.Nov.15",91569.83
"3104",300003104,"Lucas","Newman","Male",42,"Wales","White Collar","10.Nov.15",14699.25
"3105",300003105,"Blake","White","Male",31,"Wales","White Collar","10.Nov.15",48703.81
"3106",300003106,"Sam","Underwood","Male",32,"Wales","Blue Collar","10.Nov.15",43532.66
"3129",300003129,"Olivia","Hudson","Female",25,"Wales","White Collar","11.Nov.15",14632.29
"3130",300003130,"Rachel","Dowd","Female",34,"Wales","White Collar","11.Nov.15",8456.78
"3131",300003131,"Fiona","Hemmings","Female",44,"Wales","White Collar","11.Nov.15",33172.4
"3132",300003132,"Deirdre","Rampling","Female",46,"Wales","Blue Collar","11.Nov.15",29012.65
"3142",300003142,"Elizabeth","Arnold","Female",40,"Wales","White Collar","12.Nov.15",19448.19
"3143",300003143,"Richard","Chapman","Male",39,"Wales","Blue Collar","12.Nov.15",48032.86
"3144",300003144,"Oliver","Roberts","Male",41,"Wales","White Collar","12.Nov.15",8176.98
"3156",300003156,"Charles","Mills","Male",42,"Wales","White Collar","13.Nov.15",45546.49
"3157",300003157,"David","Greene","Male",35,"Wales","White Collar","13.Nov.15",7139.62
"3158",300003158,"Joan","Oliver","Female",42,"Wales","Blue Collar","13.Nov.15",24238.89
"3185",300003185,"Piers","Dyer","Male",39,"Wales","White Collar","14.Nov.15",144607.38
"3186",300003186,"Steven","Grant","Male",27,"Wales","White Collar","14.Nov.15",15126.82
"3187",300003187,"Carolyn","Harris","Female",31,"Wales","Other","14.Nov.15",23095.68
"3188",300003188,"Frank","Peake","Male",47,"Wales","Blue Collar","14.Nov.15",97201.55
"3200",300003200,"Jake","Newman","Male",37,"Wales","White Collar","15.Nov.15",59494.69
"3201",300003201,"Bernadette","Reid","Female",26,"Wales","White Collar","15.Nov.15",133683.93
"3246",300003246,"Maria","Murray","Female",45,"Wales","White Collar","17.Nov.15",20349.68
"3247",300003247,"Anne","Nash","Female",28,"Wales","White Collar","17.Nov.15",48124.64
"3248",300003248,"Joseph","Newman","Male",30,"Wales","Blue Collar","17.Nov.15",38093.36
"3255",300003255,"Joan","Metcalfe","Female",34,"Wales","Other","18.Nov.15",19249.76
"3256",300003256,"Heather","Gill","Female",40,"Wales","White Collar","18.Nov.15",53697.1
"3262",300003262,"Sue","Lyman","Female",28,"Wales","White Collar","19.Nov.15",68809.02
"3263",300003263,"Vanessa","Parsons","Female",30,"Wales","White Collar","19.Nov.15",13139.08
"3264",300003264,"Jasmine","Ross","Female",39,"Wales","Other","19.Nov.15",68659.24
"3265",300003265,"Joshua","Parsons","Male",29,"Wales","White Collar","19.Nov.15",94523.22
"3299",300003299,"Liam","Simpson","Male",34,"Wales","White Collar","21.Nov.15",32851.32
"3319",300003319,"Gordon","Slater","Male",22,"Wales","White Collar","23.Nov.15",25219.7
"3320",300003320,"Keith","Jones","Male",27,"Wales","White Collar","23.Nov.15",7897.23
"3342",300003342,"Chloe","Reid","Female",28,"Wales","White Collar","24.Nov.15",30366.24
"3343",300003343,"Felicity","Turner","Female",35,"Wales","White Collar","24.Nov.15",4012.37
"3344",300003344,"Molly","Simpson","Female",35,"Wales","White Collar","24.Nov.15",39380.29
"3355",300003355,"Melanie","Metcalfe","Female",47,"Wales","White Collar","25.Nov.15",3985.97
"3356",300003356,"Jonathan","Parr","Male",42,"Wales","White Collar","25.Nov.15",44017.46
"3357",300003357,"Jonathan","Payne","Male",36,"Wales","Blue Collar","25.Nov.15",89727.27
"3368",300003368,"Owen","Ferguson","Male",28,"Wales","Blue Collar","26.Nov.15",4820.98
"3369",300003369,"Molly","Sharp","Female",41,"Wales","White Collar","26.Nov.15",54697.16
"3408",300003408,"Dan","Underwood","Male",30,"Wales","White Collar","27.Nov.15",7049.66
"3409",300003409,"Dan","Vaughan","Male",18,"Wales","Blue Collar","27.Nov.15",77682
"3410",300003410,"Leonard","Hodges","Male",31,"Wales","Blue Collar","27.Nov.15",14625.23
"3411",300003411,"David","Terry","Male",46,"Wales","Other","27.Nov.15",38460.8
"3412",300003412,"Karen","Marshall","Female",39,"Wales","White Collar","27.Nov.15",48514.21
"3413",300003413,"Christopher","Wright","Male",44,"Wales","White Collar","27.Nov.15",26502.42
"3414",300003414,"Sue","Wallace","Female",33,"Wales","White Collar","27.Nov.15",71331.75
"3429",300003429,"Alison","Young","Female",28,"Wales","White Collar","28.Nov.15",3856.26
"3430",300003430,"Caroline","Dyer","Female",29,"Wales","Blue Collar","28.Nov.15",23049.76
"3431",300003431,"Diane","Springer","Female",24,"Wales","Blue Collar","28.Nov.15",18858.69
"3432",300003432,"Jennifer","Randall","Female",40,"Wales","White Collar","28.Nov.15",42073.13
"3433",300003433,"Sue","Randall","Female",35,"Wales","White Collar","28.Nov.15",92788.65
"3442",300003442,"Stewart","Marshall","Male",34,"Wales","Other","29.Nov.15",43520.9
"3465",300003465,"Wanda","Tucker","Female",42,"Wales","White Collar","30.Nov.15",17189.69
"3466",300003466,"Zoe","Randall","Female",44,"Wales","Other","30.Nov.15",44752.01
"3467",300003467,"Fiona","Powell","Female",31,"Wales","White Collar","30.Nov.15",6052.52
"3468",300003468,"Stewart","Johnston","Male",41,"Wales","Blue Collar","30.Nov.15",77.46
"3469",300003469,"Rebecca","Vaughan","Female",37,"Wales","White Collar","30.Nov.15",24898.45
"3470",300003470,"Anna","Reid","Female",41,"Wales","White Collar","30.Nov.15",11632.48
"3471",300003471,"Wendy","Martin","Female",20,"Wales","White Collar","30.Nov.15",68569.21
"3479",300003479,"Ella","Henderson","Female",24,"Wales","White Collar","01.Dec.15",17649.52
"3480",300003480,"Piers","Wright","Male",44,"Wales","White Collar","01.Dec.15",103404.37
"3497",300003497,"Rebecca","Howard","Female",30,"Wales","Blue Collar","02.Dec.15",96.26
"3534",300003534,"Audrey","Thomson","Female",18,"Wales","White Collar","03.Dec.15",5557.32
"3535",300003535,"Stewart","Metcalfe","Male",38,"Wales","Blue Collar","03.Dec.15",48829.47
"3536",300003536,"Joe","Alsop","Male",30,"Wales","Blue Collar","03.Dec.15",42827
"3549",300003549,"Felicity","Lawrence","Female",44,"Wales","Other","04.Dec.15",39986.1
"3569",300003569,"Andrea","Sutherland","Female",42,"Wales","White Collar","05.Dec.15",27490.82
"3654",300003654,"Melanie","Short","Female",42,"Wales","White Collar","10.Dec.15",9904.77
"3655",300003655,"Faith","Parsons","Female",41,"Wales","Other","10.Dec.15",19485.71
"3656",300003656,"Samantha","Edmunds","Female",29,"Wales","White Collar","10.Dec.15",9471.18
"3657",300003657,"Emily","Miller","Female",38,"Wales","Other","10.Dec.15",94773.07
"3664",300003664,"Victor","Lee","Male",41,"Wales","White Collar","11.Dec.15",17160.06
"3678",300003678,"Edward","Scott","Male",34,"Wales","White Collar","12.Dec.15",25458.38
"3679",300003679,"Andrea","Ross","Female",39,"Wales","Other","12.Dec.15",25974.49
"3704",300003704,"Liam","Paterson","Male",35,"Wales","Blue Collar","13.Dec.15",12738.86
"3705",300003705,"Julia","Abraham","Female",39,"Wales","White Collar","13.Dec.15",3810.47
"3706",300003706,"Gordon","Ross","Male",34,"Wales","Other","13.Dec.15",15746.62
"3707",300003707,"Dominic","McLean","Male",35,"Wales","Other","13.Dec.15",104813.21
"3724",300003724,"Sebastian","White","Male",46,"Wales","Blue Collar","14.Dec.15",3002.2
"3725",300003725,"Lily","Vaughan","Female",36,"Wales","White Collar","14.Dec.15",24781.08
"3726",300003726,"Donna","Hart","Female",38,"Wales","White Collar","14.Dec.15",30894.97
"3742",300003742,"Neil","Marshall","Male",22,"Wales","White Collar","15.Dec.15",40668.9
"3775",300003775,"Sean","Abraham","Male",29,"Wales","Blue Collar","16.Dec.15",29909.03
"3776",300003776,"Olivia","Watson","Female",37,"Wales","White Collar","16.Dec.15",92953.31
"3777",300003777,"Rachel","Dickens","Female",36,"Wales","Other","16.Dec.15",60441.82
"3778",300003778,"Lillian","Russell","Female",45,"Wales","Other","16.Dec.15",86475.8
"3779",300003779,"Lisa","Mackay","Female",32,"Wales","White Collar","16.Dec.15",27274.97
"3804",300003804,"David","Anderson","Male",34,"Wales","White Collar","18.Dec.15",40380.07
"3826",300003826,"Amy","Wallace","Female",33,"Wales","White Collar","19.Dec.15",76628.68
"3827",300003827,"Olivia","Henderson","Female",28,"Wales","White Collar","19.Dec.15",49068.58
"3845",300003845,"Jonathan","MacLeod","Male",34,"Wales","White Collar","20.Dec.15",62326.7
"3846",300003846,"Elizabeth","Payne","Female",35,"Wales","Other","20.Dec.15",42743
"3864",300003864,"Bernadette","Hughes","Female",37,"Wales","Blue Collar","21.Dec.15",101532.72
"3872",300003872,"Gavin","Young","Male",45,"Wales","White Collar","22.Dec.15",28483.25
"3908",300003908,"Angela","Walsh","Female",28,"Wales","White Collar","23.Dec.15",35567.66
"3909",300003909,"Matt","Clarkson","Male",37,"Wales","White Collar","23.Dec.15",37483.99
"3910",300003910,"Joe","Gibson","Male",24,"Wales","Other","23.Dec.15",7552.5
"3911",300003911,"Anne","McDonald","Female",36,"Wales","Blue Collar","23.Dec.15",54473.03
"3912",300003912,"Amanda","May","Female",38,"Wales","White Collar","23.Dec.15",15436.43
"3956",300003956,"Jane","Duncan","Female",34,"Wales","Blue Collar","26.Dec.15",4478.46
"3957",300003957,"Stephen","Hardacre","Male",30,"Wales","Blue Collar","26.Dec.15",15071.69
"3973",300003973,"Piers","Ross","Male",29,"Wales","Other","27.Dec.15",13910.24
"3983",300003983,"Bella","Ball","Female",29,"Wales","Blue Collar","28.Dec.15",25737.94
"4000",300004000,"Benjamin","Ellison","Male",40,"Wales","White Collar","29.Dec.15",39935.98
"4001",300004001,"Gabrielle","Duncan","Female",34,"Wales","White Collar","29.Dec.15",92083.79
"4002",300004002,"Austin","Paterson","Male",30,"Wales","White Collar","29.Dec.15",8250.75
"4014",300004014,"Stephen","May","Male",33,"Wales","Blue Collar","30.Dec.15",30293.19
